84
77
83
80
77
86
82
92
80
86
91
86
71
90
80
92
81
100
70
92
92
74
86
88
95
95
46
20
81
71
85
96
92
80
81
84
78
83
95
91
95
96
84
77
63
89
85
84
81
70
92
83
74
82
88
97
53
69
94
96
88
88
94
86
86
80
89
72
86
82
80
50
78
88
73
85
76
29
93
83
90
91
82
57
73
84
79
90
75
90
77
91
98
94
83
53
84
88
93
96
81
84
92
58
88
95
81
95
85
80
86
83
95
83
95
91
77
94
84
68
92
87
77
91
74
59
95
84
94
78
71
98
70
81
96
83
76
78
57
89
80
93
74
93
77
88
90
97
94
89
83
84
55
80
86
90
78
86
93
77
77
97
63
84
90
87
94
76
97
67
91
94
91
91
97
67
101
88
68
88
88
89
80
76
67
93
91
57
75
82
88
58
86
96
86
73
69
89
98
85
80
78
96
70
88
75
80
93
94
73
59
72
90
83
82
83
81
79
84
90
69
91
81
81
88
85
84
89
92
79
93
93
68
67
85
75
81
70
60
75
71
84
61
79
76
88
91
87
82
82
58
95
88
76
95
94
96
86
74
93
83
100
85
78
78
87
92
92
73
77
75
80
90
89
88
85
89
74
78
93
85
81
77
85
84
66
71
91
90
95
79
93
73
79
67
93
77
77
88
79
88
84
83
77
85
97
96
90
58
72
83
84
87
98
87
75
75
79
69
92
79
86
85
83
75
89
74
81
79
89
94
87
74
95
89
90
84
87
86
92
72
80
79
81
89
89
93
93
82
85
75
75
81
86
71
83
93
79
50
99
74
77
79
75
82
77
77
64
84
88
85
90
72
81
69
85
89
87
76
86
82
96
86
77
88
58
89
91
91
91
96
81
78
89
77
69
82
91
89
92
79
77
91
84
73
83
78
80
81
86
86
94
74
81
74
93
88
87
83
84
91
79
85
94
97
93
95
86
87
89
91
77
80
80
88
96
85
86
74
90
89
82
82
90
73
75
98
84
61
94
92
92
83
57
90
79
86
86
75
94
90
97
93
91
86
86
92
99
86
91
82
83
97
96
87
79
68
80
90
81
86
85
80
94
77
90
82
88
75
87
78
62
82
82
91
92
92
98
78
93
98
97
75
82
80
85
74
70
93
79
80
77
77
95
88
82
93
84
81
88
88
77
80
93
62
84
92
65
35
74
79
91
84
95
87
87
87
94
85
91
102
81
92
85
79
92
69
94
82
78
73
79
96
83
84
77
75
80
94
88
75
48
73
85
73
84
83
55
55
28
29
90
73
93
73
86
66
85
73
85
87
82
95
86
75
78
79
90
66
75
72
85
68
96
88
78
85
84
86
75
81
79
93
84
88
89
58
74
83
80
92
93
94
81
84
65
93
87
74
77
81
92
75
55
78
81
77
76
92
95
45
76
92
82
92
85
86
72
75
77
71
87
67
64
88
80
93
90
87
75
86
89
104
80
96
77
85
93
79
75
87
66
92
88
86
74
81
89
76
79
49
81
75
61
93
89
87
92
63
80
79
92
83
55
89
91
76
94
77
70
81
90
83
90
83
70
90
89
82
82
82
84
70
82
81
91
85
86
81
73
98
82
83
81
76
71
92
87
91
83
90
84
71
90
96
85
93
81
90
79
88
90
65
83
59
94
62
104
54
93
77
90
93
60
60
91
77
67
75
88
66
89
89
86
59
93
95
99
93
93
79
103
88
87
86
67
70
82
90
90
85
68
92
74
87
76
96
83
77
69
81
76
78
77
95
95
79
92
89
89
87
94
74
84
48
88
83
86
90
78
60
96
87
84
90
83
70
79
80
89
85
89
97
94
91
68
94
82
76
85
91
86
65
93
80
80
68
93
83
85
81
87
86
78
88
81
59
75
69
77
87
76
98
51
91
90
85
73
92
76
62
89
78
88
83
88
96
57
63
99
100
71
83
37
84
90
52
94
84
83
89
88
89
80
81
90
88
60
96
86
81
89
76
76
75
93
83
80
81
85
93
84
94
94
89
69
85
66
91
76
74
85
71
85
80
75
82
89
81
91
74
92
80
79
84
87
86
87
57
85
95
87
91
84
88
61
88
85
84
92
92
87
92
87
83
90
69
83
83
85
84
88
65
80
81
85
82
70
82
94
84
97
82
78
70
75
89
90
62
96
87
95
68
92
96
81
97
